id,real,type,repo,commit_hash,component,symptom,bug_pattern,comment,localization
1735,bug,Classical,aspuru-guzik-group/tequila,2fab2353ed96acdc80bdc65eccac43031b98180b,"Simulator, Quantum State Evaluation","Incorrect Final Measurement, Incorrect Output",Incorrect IR - Wrong Information,"Fixer: ""fixing bug occuring for precompiled samples objetives without measurement optimization""",https://github.com/aspuru-guzik-group/tequila/commit/2fab2353ed96acdc80bdc65eccac43031b98180b#diff-7ae8f5ea39e939f7f4b40b1c25f41570a7e3ccef93d8b988417cdc42c8bd1e26R481
1736,bug,Quantum,aspuru-guzik-group/tequila,a67fe808c165c5f30a30d9745cfb8155b47c7eca,Quantum Abstractions,"Incorrect Final Measurement, Incorrect Output",Incorrect Application Logic,"Fixer: ""fixed bug in keymap that prevented sample accumulation when mapped to smaller subregister"". In the class QubitWaveFunction.",https://github.com/aspuru-guzik-group/tequila/commit/a67fe808c165c5f30a30d9745cfb8155b47c7eca#diff-ba70aed0f9a7a37baffb854feb0380e8df4e070c882083cc51c0932575f54da3R30
1738,bug,Quantum,aspuru-guzik-group/tequila,be70211e1b4cad4326f01f9b2f790643255a7aaa,"Simulator, Quantum State Evaluation","Incorrect Final Measurement, Incorrect Output","MSB-LSB convention mismatches, Overlooked Qubit Order","Fixer: ""The order you specify the read_out_qubits should not matter.""",https://github.com/aspuru-guzik-group/tequila/commit/be70211e1b4cad4326f01f9b2f790643255a7aaa#diff-34d8cc2f848ef079bf9620fc0f34f9aa6dba3c03aaf9d9c38ba2f67dd411685bR681
1742,bug,Quantum,aspuru-guzik-group/tequila,4381d315ea1f0b17cbb68243f756d83b73d759d0,Domain-specific Abstractions,Incorrect Output,Incorrect Application Logic,In the creation of the ansazt many statements were present twice. The fix left only one statement instead of two.,https://github.com/aspuru-guzik-group/tequila/commit/4381d315ea1f0b17cbb68243f756d83b73d759d0#diff-a67ec82f72c8f278cd75ac1d4c177d03ed6f526436bddc348379ece9a1e9d7e0L1306
1744,bug,Quantum,aspuru-guzik-group/tequila,0637f83c354c70bac95acef5a41ffa7cf3c48e3b,Domain-specific Abstractions,Incorrect Output,Incorrect Numerical Computation,"Reporter: ""nvirt = self.n_orbitals // 2 - nocc   >> I think here self.n_orbital is the number of spatial orbitals, not spin orbitals. Therefore, //2 gives a false value for nvirt."" The cration of ansatz is related to ML core",https://github.com/aspuru-guzik-group/tequila/commit/0637f83c354c70bac95acef5a41ffa7cf3c48e3b#diff-a67ec82f72c8f278cd75ac1d4c177d03ed6f526436bddc348379ece9a1e9d7e0L1421
1745,bug,Classical,aspuru-guzik-group/tequila,9b673ce6df5dc35eacb2f8a4bfae76ff5b243a86,Intermediate Representation,Incorrect Output,Incorrect Application Logic,This bug happens during the conversion from a Openfermion representation to the representation of the current platform.,https://github.com/aspuru-guzik-group/tequila/commit/9b673ce6df5dc35eacb2f8a4bfae76ff5b243a86#diff-a67ec82f72c8f278cd75ac1d4c177d03ed6f526436bddc348379ece9a1e9d7e0L132
1750,bug,Classical,qulacs/qulacs,b5280ea22153bf0d8079f2fd59bb26c1eefcf9c3,Infrastructural Scripts and Glue Code,"Crash - OS/PL Error, Crash","Misconfiguration, Misconfiguration - Building",Bug-fix: In a script the version selected should have been greater than or equal to.,https://github.com/qulacs/qulacs/commit/b5280ea22153bf0d8079f2fd59bb26c1eefcf9c3#diff-1e7de1ae2d059d21e1dd75d5812d5a34b0222cef273b7c3a2af62eb747f9d20aL146
1752,bug,Classical,qulacs/qulacs,93d44536cc8e58bc956cc64eccf27d0b61d68b9b,Infrastructural Scripts and Glue Code,"Crash - OS/PL Error, Crash","Misconfiguration, Misconfiguration - Building","Fixer: ""Use VERSION_LESS, instead of VERSION_GREATER_EQUAL(It doesn't work on cmake==3.5.1)""",https://github.com/qulacs/qulacs/pull/26#discussion_r229155633
1762,bug,Classical,qulacs/qulacs,0e6c4b22678effed137333d376474c06207114e4,Intermediate Representation,"Crash - OS/PL Error, Crash","Incorrect IR - Missing Information, Wrong Static Mapping","In the binding code (pybind11), there were two identical signatures pointing to the same function. Bug-fi: one of them instead should have an additional number.",https://github.com/qulacs/qulacs/commit/0e6c4b22678effed137333d376474c06207114e4#diff-fe2b5e6f29dbdf3d34b5b1df5faa9189a2d0e61240767b6691e0f155cf538646L258
1763,bug,Quantum,qulacs/qulacs,acc9cd6b7d1e87da9dc301c7a8b7a7c06bd8ee43,"Quantum State Evaluation, Intermediate Representation","Crash - OS/PL Error, Crash",Missing Implementation,Bug in the binding of the Observable calss with pybind11.,https://github.com/qulacs/qulacs/commit/acc9cd6b7d1e87da9dc301c7a8b7a7c06bd8ee43#diff-fe2b5e6f29dbdf3d34b5b1df5faa9189a2d0e61240767b6691e0f155cf538646R66
1774,bug,Classical,qulacs/qulacs,969d1457316013a8719674226bed2e5553e2486a,Intermediate Representation,Inefficiency,"Memory Leak, Misconfiguration, Misconfiguration - Installation","Fixer: ""[bugfix] Change return value policy for avoiding memory leak""",https://github.com/qulacs/qulacs/commit/969d1457316013a8719674226bed2e5553e2486a#diff-fe2b5e6f29dbdf3d34b5b1df5faa9189a2d0e61240767b6691e0f155cf538646R55
1775,bug,Classical,qulacs/qulacs,886e1893a7d5bf041c7c94bf5bb120bec01a64a4,Quantum Abstractions,"Crash - Application Error, Crash","Typo, Qubit Count Related","Reporter: ""I got error in QuantumState.get_zero_probability function, and it seems to be due to a simple mistake in bound-check of the index."" The print is of the error is correct but the condition is contradictory.",https://github.com/qulacs/qulacs/commit/886e1893a7d5bf041c7c94bf5bb120bec01a64a4#diff-83d7b1dcea00ba116dc1033971bb7806cde3711a0228bed52468b1d028487ce7L304
1780,bug,Classical,qulacs/qulacs,ee001c1a63842fea1a14b5d954d88765faff0355,"Quantum Abstractions, Simulator",Unclear,"GPU related, Overlooked Corner Case","Fixer: ""Parametric gate such as ParametricRX or ParametricPauliRotation were not compatible with QuantumStateGpu.""",https://github.com/qulacs/qulacs/commit/ee001c1a63842fea1a14b5d954d88765faff0355#diff-416065368f071ca7319334192b8cb30882c0ad9b09ab6955fb160debe0ce1f3cR52
1786,bug,Classical,qulacs/qulacs,2df908d4ea20bf47d0e07c18ed0a3ec7a5f17bf5,Infrastructural Scripts and Glue Code,"Crash - OS/PL Error, Crash","Misconfiguration, Misconfiguration - Building","Fixer: ""Fix a problem in CMake script which didn't work when path contains ""./src/""""",https://github.com/qulacs/qulacs/commit/2df908d4ea20bf47d0e07c18ed0a3ec7a5f17bf5#diff-1e7de1ae2d059d21e1dd75d5812d5a34b0222cef273b7c3a2af62eb747f9d20aL42
1797,bug,Quantum,qulacs/qulacs,e44ed018d83c3d23ffa4309bcb9edb803845bcbf,Quantum Abstractions,Incorrect Output,"Incorrect Application Logic, GPU related","Fixer: ""I've fixed bugs in multi-control-multi-target gate and multi-control-single-target gate of GPU. Before this update, dense matrix gate which satisfy this condition ""target_qubit_index_count + control_qubit_index_count > 2^target_qubit_index_count"" were not processed correctly since size of index list sent to GPU was wrong. This happens with many controls with small dense matrix gate.""",https://github.com/qulacs/qulacs/commit/e44ed018d83c3d23ffa4309bcb9edb803845bcbf#diff-f471234291df046d2551e9fb3d196b7943702954dbdca83ab67263530ac2f432L997
1803,bug,Classical,qulacs/qulacs,e6b55618d0955136a19b16cdd37a4fe5ff893d8b,Infrastructural Scripts and Glue Code,"Crash - OS/PL Error, Crash","Misconfiguration, Misconfiguration - Installation","This modification affects the setup.py files. The gcc path can be specified by the user. When specified, it is used only in a part of the library, whereas the rest of the library uses the default (system wide) gcc path and this might lead to inconsistencies, when the two paths are different.",https://github.com/qulacs/qulacs/commit/e6b55618d0955136a19b16cdd37a4fe5ff893d8b#diff-73427e86b9e3252b2be60310121a7d999c77cd5facb9d7baead80af37b161580R15
1808,bug,Classical,qulacs/qulacs,3a22870a2217e756c4b73602930af0fc5d07c10b,Quantum Abstractions,Inefficiency,"Incorrect Application Logic, Memory Leak","Memory leak, allocated C++ variable not deallocated.",https://github.com/qulacs/qulacs/commit/3a22870a2217e756c4b73602930af0fc5d07c10b#diff-5ac883603bf5f5d29e390473c13e782d4de935b8005a5840b9f02719fb93f2d6R51
1814,bug,Quantum,qulacs/qulacs,ae8299f5eae4c83b1741bb9c683802ceb49cf4ef,"Quantum Abstractions, Intermediate Representation",Unclear,"String Encoding Related, Incorrect IR - Wrong Information","Fixer: "" initialization process in parsing Pauli Strings is broken. To prevent this, I've added appropriate initialization process."" usually paul operators are initializad iwth a string ""gate index_qubit gate index_qubit ..."" such as ""X 1 Y 3 ..."". The bug consists in accepting a string like this ""X 2 Y Z 6 ..."" where Y doesn't have the index.",https://github.com/qulacs/qulacs/commit/ae8299f5eae4c83b1741bb9c683802ceb49cf4ef#diff-ef5e9de49f500bbc05c316d526a43c08692b8d95ce35ac03156e82fd61964363L39
"1814,5",bug,Quantum,qulacs/qulacs,ae8299f5eae4c83b1741bb9c683802ceb49cf4ef,"Quantum Abstractions, Quantum State Evaluation",Incorrect Output,"Incorrect Resources Access, Overlooked Corner Case","Fixer: ""PauliOperator::get_expection_value() will broke when number of qubits in PauliOperator is larger than in QuantumState.""",https://github.com/qulacs/qulacs/commit/ae8299f5eae4c83b1741bb9c683802ceb49cf4ef#diff-ef5e9de49f500bbc05c316d526a43c08692b8d95ce35ac03156e82fd61964363R103
1820,bug,Quantum,xanaduai/strawberryfields,dd7668c30c0e20730ea1d80cab91c7247e71af5f,Quantum Abstractions,"Crash - OS/PL Error, Crash",Type Problem,"In the beamsplitter, add checks to ensure that the Transmittivity parameter raise an application error for  Complex values, rather than passing and creating problems later.",https://github.com/xanaduai/strawberryfields/commit/dd7668c30c0e20730ea1d80cab91c7247e71af5f#diff-cffcc6cdec644bf438821421251cd6014e5779094a7956fb4fad8b265973ef2aR306
1828,bug,Classical,xanaduai/strawberryfields,098caa660133c6bcdb357c2599e4a561100c5686,Machine Code Generation,Incorrect Output,"Incorrect Application Logic, Incorrect IR - Missing Information","Fixer: ""Previously, since there was just a single object, the New_modes.n instance variable would be overwritten each time New.__call__ was called. New_modes.n is currently only used by New_modes.__str__, which is why this bug escaped notice. This should be a drop-in replacement."" Fix: ""Replaces the ops.New singleton object with a similarly named function that creates a New_modes instance and appends it to the Program."" The concept swaping here is between New and New_modes function call.",https://github.com/xanaduai/strawberryfields/commit/098caa660133c6bcdb357c2599e4a561100c5686#diff-b0f5fa6c4a5503680618e97f0f16c8e61e927e9452dae1591817bf8b6915c052L29
1829,bug,Classical,xanaduai/strawberryfields,5ecac45f620bb9769b2e2ab4ea9d456459b96131,Testing,Failing Test,API Outdated - Internal,"The initialization of GaussianTransform doesn't take the hbar parameter anymore, which was used in the test. Bug: the test were not working. Fixer: ""fixes a number of tests that were skipped or marked as broken""",https://github.com/xanaduai/strawberryfields/commit/5ecac45f620bb9769b2e2ab4ea9d456459b96131#diff-f3305ba7c45d9c55564b6ed590da71862d9fec22e1532472c4e1d90bae6c013dL1812
183,bug,Classical,Qiskit/qiskit-terra,8c80c6edaf0d56a756bcef3aeee6d04196e8fa04,Quantum Abstractions,"Crash - Application Error, Crash",API Outdated - External,"Fixer: ""Updates IBMQuantumExperience imports because of last version changes""",https://github.com/Qiskit/qiskit-terra/commit/8c80c6edaf0d56a756bcef3aeee6d04196e8fa04#diff-e39f9f0b95f0ba0881cd16cb2239f1bb8a31b15bf8c4b163d103049b481b8b31L27
1836,bug,Quantum,xanaduai/strawberryfields,5da0791d293655251bf67481aa8657315899af8d,Tutorial and Examples,Incorrect Output,Incorrect Randomenss Handling,"Fix: ""The previous implementation of the event_to_sample function was creating correct samples belonging to the event, but these were not distributed uniformly at random. This PR fixes this issue so that samples are generated uniformly at random.""",https://github.com/xanaduai/strawberryfields/commit/5da0791d293655251bf67481aa8657315899af8d#diff-85bbe6f1b5ebd4099ff69f1ae5418cc1387574894f9326a7a58e4e058d56481bR206
1839,bug,Quantum,xanaduai/strawberryfields,bcbafdd6c98dee67f4a1e3265a1a9c6a6117c81d,Tutorial and Examples,"Crash - OS/PL Error, Crash",Overlooked Corner Case,"Fixer: ""Currently, the gbs.sample.sample() function raises: AttributeError: 'list' object has no attribute 'tolist' when called with n_samples = 1 (which, ironically, is actually the default).""",https://github.com/xanaduai/strawberryfields/commit/bcbafdd6c98dee67f4a1e3265a1a9c6a6117c81d#diff-cdc17774b24b4740997b515f672f8f84d2cf32aa27e288f489763270ce053371R166
1846,bug,Classical,xanaduai/strawberryfields,a168124c8fc5a51e99e8808e756b7fbd678be9bd,Interface to Quantum Computer,Incorrect Output,API Misuse - Internal,The payload for the request library is sent using the wrong parameter.,https://github.com/xanaduai/strawberryfields/commit/a168124c8fc5a51e99e8808e756b7fbd678be9bd#diff-e80e57e8d918b9fead12e4f2adbd3f6d9b1de526386c3b7d8f4ce2fda490f2a3L247
1847,bug,Classical,xanaduai/strawberryfields,beb7500622712186a9bf7f27fd3d8f354ac17d35,Interface to Quantum Computer,Incorrect Output,API Misuse - Internal,Fix: how to udate the kwarg of a dictionary,https://github.com/xanaduai/strawberryfields/commit/beb7500622712186a9bf7f27fd3d8f354ac17d35#diff-d15e321ffb1c069cf03bd7a20d4c674e1720232372014602656cffeed45c6662L580
1851,bug,Classical,xanaduai/strawberryfields,19b6b634e54fc612e9b92673dd25d2c3e25a09f5,Quantum State Evaluation,"Crash - Application Error, Crash",Numerical Error,"Fixer: ""Fixed a bug in homodyne measurements in the Fock backend, where computed probability values could occasionally include small negative values due to floating point precision error.""",https://github.com/xanaduai/strawberryfields/commit/19b6b634e54fc612e9b92673dd25d2c3e25a09f5#diff-ff5f7ed2e032437b30934dfa4e6915aa6bc804b118abd8765a5bc144377c4f2eR770
1854,bug,Classical,xanaduai/strawberryfields,2e6d558e92bcd28da0ac76d88a7eb6d59667cc69,Intermediate Representation,Incorrect Output,Incorrect Application Logic,"In the tf backend, the mean photon number returned for different modes is the same, which is not correct, becuse a problem with indices",https://github.com/XanaduAI/strawberryfields/pull/470/commits/cca78ed5c5e900bcf917b43e42b6b091dc92399a#diff-1d99aeef3d106eb6f39e8bcc7415f8bb39938daa5319846baaf579161fd1e52dL1097
"1854,5",bug,Quantum,xanaduai/strawberryfields,2e6d558e92bcd28da0ac76d88a7eb6d59667cc69,Intermediate Representation,Incorrect Output,Incorrect Application Logic,"Reporter: ""Calling reduced_dm with a list of modes with length longer than one should give an output with the correct shape (e.g., for a system with three modes, using modes=[0,1] should return a density matrix with shape (D, D, D, D), where D is the cutoff dimension)"" but it doesn't.",https://github.com/XanaduAI/strawberryfields/pull/470/commits/07e18d4c078335c0163469dd8400726177d498cc?file-filters%5B%5D=.py#diff-a3ad458599f2f29ae52db14f75f51e58a52ae9d370bbeb4d44d67d7af62e57b2L330
1858,bug,Classical,xanaduai/strawberryfields,c7173f9052a1166bc1a205141033e98331cf0de9,Quantum Abstractions,"Crash - OS/PL Error, Crash",Type Problem,"Fixer: ""Fixes a bug where `Dgate`, `Coherent`, and `DisplacedSqueezed` do not support TensorFlow tensors if the tensor has an added dimension due to the existence of batching."" The bug fix conssted in further checks on the type and numpy .",https://github.com/xanaduai/strawberryfields/commit/c7173f9052a1166bc1a205141033e98331cf0de9#diff-f3305ba7c45d9c55564b6ed590da71862d9fec22e1532472c4e1d90bae6c013dR729
1860,bug,Classical,xanaduai/strawberryfields,6fd7aaa2332eb2d283034b03984acaeb06e785ac,Quantum Abstractions,Incorrect Output,Type Problem,"Reporter: ""The functions strawberryfields.ops.Catstate andstrawberryfields.utils.states.cat_state do not work properly with a large Fock dimension cut-off. Inside these functions, the ket's array is initialized as type int32 due to (I think) an earlier use of np.arange with int32 argument. As a result, some of the maths that is performed further on in the function evaluates to 0 when the number is sufficiently large."" Fixer: ""Fix cat state function array type without doing casting""",https://github.com/xanaduai/strawberryfields/commit/6fd7aaa2332eb2d283034b03984acaeb06e785ac#diff-f3305ba7c45d9c55564b6ed590da71862d9fec22e1532472c4e1d90bae6c013dR871
1864,bug,Quantum,xanaduai/strawberryfields,45309dcad0133d2c59a91c09ab294bef29a7a621,Quantum State Evaluation,"Incorrect Final Measurement, Incorrect Output",Incorrect Application Logic,"Fixer: ""The correct samples are now returned when running a TDMProgram with several shots, where `timebins % concurrent_modes != 0`."" Reporter: ""The TDMProgram will produce wrong results if the number of timebins is not an integer multiple of the number of concurrent modes. This is because the tdmprogram.unroll() function simpy multiplies the unique circuit with the number of shots, not taking into account which qumode has been measured most recently.""",https://github.com/xanaduai/strawberryfields/commit/45309dcad0133d2c59a91c09ab294bef29a7a621#diff-38b46601e6d4a31c9635a5baca16f7c578897ce172da24389db910ff57bf5847R677
1869,bug,Quantum,eclipse/xacc,c334829352fc2b490c407b6a09fb767a16516bbf,Intermediate Representation,Incorrect Output,Wrong Concept,"Fixer: ""JUMP-UNLESS conditional on qubit idx instead of classical bit"". The problem is in a pyquil interface
",https://github.com/eclipse/xacc/commit/c334829352fc2b490c407b6a09fb767a16516bbf#diff-aa75d32c65683fd34c7ed97e30d4dfa38e58429272b3f9fd1c2828e441a4bf66R111
1876,bug,Quantum,eclipse/xacc,f1703607ca637c111ad362442ca2209354ff79a0,Optimizations,Incorrect Output,"Overlooked Qubit Order, Incorrect IR - Wrong Information","Fixer: ""quick fix for improper iteration through bitstrings causing error in final EM matrix""",https://github.com/eclipse/xacc/commit/f1703607ca637c111ad362442ca2209354ff79a0#diff-ad2203369c8cd3175986c371f1c86c6e50d520cefe5dc36392f5a98009e24c14L74
1878,bug,Classical,eclipse/xacc,e980988e148243ed5d650317cad2870c6985f2ae,Infrastructural Scripts and Glue Code,"Crash - OS/PL Error, Crash","Misconfiguration, Misconfiguration - Building","Reporter: ""If we build xacc from scratch in debug mode, then downstream plugins report usResourceCompiler-NOTFOUND when trying to use the CppMicroServices usResourceCompiler4 executable target.""",https://github.com/eclipse/xacc/commit/e980988e148243ed5d650317cad2870c6985f2ae#diff-bf7b9836a803a175da61e6acfa747b3b2b30d7c0a54f76aa4259d7408bdd80bbR25
1879,bug,Quantum,eclipse/xacc,05f379494b78ad5d8b6fcd0d924b3ac6aa5be92b,Machine Code Generation,Incorrect Output,"Incorrect Application Logic, Incorrect Scheduling","Fixer: ""Fix Pulse Scheduler (pulse start time)""",https://github.com/eclipse/xacc/commit/05f379494b78ad5d8b6fcd0d924b3ac6aa5be92b#diff-a87a18e95b24b914ae5b612c36b8e12146a62fc22534659e0db1b08f3efa5d91R26
1882,bug,Classical,eclipse/xacc,9ca1673602ff7245c026954e536247d2bd0fa5f3,Infrastructural Scripts and Glue Code,"Crash - OS/PL Error, Crash","Misconfiguration, Misconfiguration - Building","During the mac build procedure. Reporter: ""xacc-quantum-py shared lib build config missed the 'magic' rpath config.""",https://github.com/eclipse/xacc/commit/9ca1673602ff7245c026954e536247d2bd0fa5f3#diff-4080ef33c7b679bb7fd74a98fccc81e8ee730532b5594b7c2fe003378eaab77bR13
1883,bug,Quantum,eclipse/xacc,9898fb896b1f94d93050f622b27271aad3894a18,Optimizations,"Incorrect Final Measurement, Incorrect Output",Incorrect IR - Wrong Information,"Fixer: ""Fixed gate merge bug during circuit rewrite""",https://github.com/eclipse/xacc/commit/9898fb896b1f94d93050f622b27271aad3894a18#diff-3ba9c552a8edef61843b076f2e5e9dbb68f5dd59a72a90949a36c3af8df63181R117
1894,bug,Classical,eclipse/xacc,6e3d93f05c64b006c12ebce275e76fe29e5de1c4,Tutorial and Examples,Unclear,Incorrect Application Logic,"Fixer: ""Fixed QAOA example to work with ExaTN visitor;""",https://github.com/eclipse/xacc/commit/6e3d93f05c64b006c12ebce275e76fe29e5de1c4#diff-2f245e521a6716797a358c6aa24817730ec6d57a93bfead782cb580b5ffbf0d4R25
1896,bug,Classical,eclipse/xacc,2e07972790dccbdf911a0733a8686fd7c99304c3,Infrastructural Scripts and Glue Code,"Crash - OS/PL Error, Crash","Misconfiguration, Misconfiguration - Installation","Fixer: ""Fixed py-aer wrapper for Linux""",https://github.com/eclipse/xacc/commit/2e07972790dccbdf911a0733a8686fd7c99304c3#diff-a04f7d47e749f8bd4c8c4964040cbb740a8565f6833276243343886f6b0d5009R19
1897,bug,Classical,eclipse/xacc,1d88e375a1ece7e7a45a75f052016869964f7659,"Infrastructural Scripts and Glue Code, Testing",Failing Test,"Misconfiguration, Misconfiguration - Building","Fixer: ""Only test QNG (QuantumNatualGradient) module if LAPACK was installed.""",https://github.com/eclipse/xacc/commit/1d88e375a1ece7e7a45a75f052016869964f7659#diff-16a11ec4d971b7c7dc34a55c4cb26aafba957cff3de58f705493e27c447bd6beR19
1900,bug,Quantum,eclipse/xacc,771e4f8ab46e7b29204d87541da34b76b081e855,Optimizations,Incorrect Output,"MSB-LSB convention mismatches, Overlooked Qubit Order, Incorrect IR - Wrong Information","Fixer: ""Gate fuser MSB-LSB convention mismatches b/w the indices and the matrix representation.""",https://github.com/eclipse/xacc/commit/771e4f8ab46e7b29204d87541da34b76b081e855#diff-b7bf3c7fed4d52c6ddb4e17c6790ef635e025ab42a4f23cae2854eec615c240bR34
"1900,5",bug,Quantum,eclipse/xacc,771e4f8ab46e7b29204d87541da34b76b081e855,"Quantum Abstractions, Machine Code Generation",Incorrect Output,"Incorrect Circuit, Wrong Identifier",In the kak decomposition code there is a rotation gate applied to bit 2 (wrong) instead of bit 1 (correct).,https://github.com/eclipse/xacc/commit/771e4f8ab46e7b29204d87541da34b76b081e855#diff-3397927427df86f3f3109aed4438e922ea5c48af46b4cbd677b673944fd9acc0L775
1908,bug,Classical,eclipse/xacc,faa563a831f380141b840f561fc46145d038ac65,Infrastructural Scripts and Glue Code,"Crash - OS/PL Error, Crash","Misconfiguration, Misconfiguration - Building",The build procedure crashes on VirtualBox  because it uses a flag which is not present there. ,https://github.com/eclipse/xacc/commit/faa563a831f380141b840f561fc46145d038ac65#diff-58633d56abf5bd5ccf26d50112f48c0b0e288c57bcec35133b2bb80f7252b26bR22
1909,bug,Classical,eclipse/xacc,ad39126c9b6a835a88d6113fbf75d4ef5e590627,Intermediate Representation,Unclear,Type Problem,"Related to the C++ to Python mapping. The user writes code in python, then we have to map that call back to some code in C++, since Python doesn't have any type we have to match each vairable from Python to some type known to the C++ language. To do this mapping we have an ORDERED list of types which we try to map to. Bug map to vector<double> has higher priority than vector<complex>, so we might lose information by casting to double, because some times we need to reason on complex numbers. Thus the bug fix swap that order and converts to complex first, to let the C++ backend interpret the variable correctly.",https://github.com/eclipse/xacc/commit/ad39126c9b6a835a88d6113fbf75d4ef5e590627#diff-6a2d3cb8a1b4250314c8743f744aed91116bfbbe796de159ef63d37aeaa41c33L58
"1909,5",bug,Classical,eclipse/xacc,ad39126c9b6a835a88d6113fbf75d4ef5e590627,Interface to Quantum Computer,Other Non-functional,API Outdated - External,A new gate set was added so a new command (rz) is now available. Due to the new gate (IBM interface) set the parsing process should be aware of it.,https://github.com/eclipse/xacc/commit/ad39126c9b6a835a88d6113fbf75d4ef5e590627#diff-bcee2eee10b0849d2b5d4cb20c26253fff47225de343f776d862b849553fbfdbL859
1911,bug,Quantum,eclipse/xacc,e5252e7a6560b83a12cd50bf59d839596c2939a7,Simulator,Incorrect Output,Incorrect Application Logic,"Fixer: ""Fixed a bug in the QLM (Quantum Learning Machine by ATOS) Accelerator plugin when doing noisy sim""",https://github.com/eclipse/xacc/commit/e5252e7a6560b83a12cd50bf59d839596c2939a7#diff-efe861431b9b43907e8454091fea38f2a8cf19dcb8a839cfbcd5577b44a8ac7eR517
1915,bug,Classical,eclipse/xacc,660c9125e0c4f1e6c833b5f2fba218be5350109c,Optimizations,Incorrect Output,Incorrect IR - Missing Information,"The compiler (which in this framework is named qcor) assignes a random name to a register representing a buffer, but during an optimization step the name of the register is lost, and substituted with a generic ""q"".",https://github.com/eclipse/xacc/commit/660c9125e0c4f1e6c833b5f2fba218be5350109c#diff-3ba9c552a8edef61843b076f2e5e9dbb68f5dd59a72a90949a36c3af8df63181R332
1917,bug,Classical,eclipse/xacc,31b22ebe4608f1a1dbe60c99870af30cd6e15092,Intermediate Representation,"Crash - OS/PL Error, Crash",Overlooked Corner Case,"In the binding between C++ code and Python (with pybind11), sometimes the C++ code has overloading of methods. To do that we need a special procedure for the binding ( https://pybind11.readthedocs.io/en/stable/classes.html#overloaded-methods ). The bug is present because sometimes we handle the case in which the list (passed as parameter) is a list of Qasm or Quil object, but we did not address the case where it is neither of them two. The bug fix addresses it providing a casting.",https://github.com/eclipse/xacc/commit/31b22ebe4608f1a1dbe60c99870af30cd6e15092#diff-bf57da6587d998f3a1b67cfcd510188670c4fa7e1c9b0ddc194cfc2d55289e48R72
1918,bug,Classical,eclipse/xacc,c60662652b46f30b791aeef0ac0728d27d125ce6,"Domain-specific Abstractions, Quantum State Evaluation","Crash - OS/PL Error, Crash",Missing Implementation,"Fixer: ""Add postProcess impl to Python observable plugins""",https://github.com/eclipse/xacc/commit/c60662652b46f30b791aeef0ac0728d27d125ce6#diff-ee1fbb5b029b7ef869dd8e87bd91ccffd3dbfc361ef6277c0926342875b0016aR23
1928,bug,Classical,rigetti/pyquil,b6ef90d22065c0b9c87788477a04f8b38f56c2eb,Interface to Quantum Computer,"Crash - OS/PL Error, Crash",API Misuse - Internal,"Fixer: ""bugfix to accomodate how python3 no longer returns an int after division""",https://github.com/rigetti/pyquil/commit/b6ef90d22065c0b9c87788477a04f8b38f56c2eb#diff-d7fdf18477eb1f3e281e1d9bed7f2100df031d589990d8281ece08a880a34026L103
1936,bug,Classical,rigetti/pyquil,92cb256530f4793fee007b6c1e8c9db4a22a1a7f,Infrastructural Scripts and Glue Code,"Crash - OS/PL Error, Crash","Misconfiguration, Misconfiguration - Installation","Fixer: ""Fix error with setup.py""",https://github.com/rigetti/pyquil/commit/92cb256530f4793fee007b6c1e8c9db4a22a1a7f#diff-60f61ab7a8d1910d86d9fda2261620314edcae5894d5aaa236b821c7256badd7L28
1959,bug,Quantum,rigetti/pyquil,c147eb4f9417af72b5f396b2859506524ecf5bf4,Simulator,Unclear,Numerical Error,"Reporter: ""Adding decoherence noise models fails when RX angles are perturbed from +/-pi or +/-pi/2""",https://github.com/rigetti/pyquil/commit/c147eb4f9417af72b5f396b2859506524ecf5bf4#diff-5cae8d078144f3892e4d06fed0f40d664dc2df3e36f48eb98f99d129c7942cb2R309
1988,bug,Quantum,rigetti/pyquil,604bf264ef522f721aa2ab7ee36dd007e095f732,Quantum Abstractions,Incorrect Output,"Type Problem, Overlooked Corner Case","Fixer: ""The functions is_zero() and is_identity() weren't always checking correctly for their respective checks. """,https://github.com/rigetti/pyquil/commit/604bf264ef522f721aa2ab7ee36dd007e095f732#diff-a9124bd34c28907cd28f3cb98b462330f74e7523ac42ed449c64385b3271ffb2L722
1991,bug,Classical,rigetti/pyquil,adf04c9b1aa074c67bb34ea06d7f18ee06bbdfd7,Quantum State Evaluation,Incorrect Output,"Incorrect IR - Missing Information, Incorrect Application Logic","This code affects the measure_observables function of the pauli gate, it is involved in tomographic experiment. Bug: in the code the ExperimentResult objects are initialized with a hardcoded value and the coeff defined in the parameter of measure_obeservables is not passed at the moment of creation. Bug: ExperimentResult(coeff=1) > Fix: ExperimentResult(coeff=coeff)",https://github.com/rigetti/pyquil/commit/adf04c9b1aa074c67bb34ea06d7f18ee06bbdfd7#diff-37afb971adca5e5dcef840137f4a61af3e4604409e7839e3cb5f467ddab6a259R464
